ID,Expression,HalideResult,HalideTime
984,( <= ( + ( max ( - ( + ( * ( / ( max ( * v0 64 ) 436 ) 4 ) -4 ) ( + ( * v0 64 ) v1 ) ) ( + ( min ( * v0 64 ) 436 ) v1 ) ) -436 ) 500 ) 1024 ),0,1079
1006,( <= ( + ( / ( + ( + ( + v0 v1 ) v2 ) v3 ) 8 ) 1 ) ( - ( / ( + ( + ( + ( - v0 1 ) v1 ) v2 ) v3 ) 8 ) 1 ) ),0,98
1007,( == ( - ( * v0 2 ) 92 ) ( - ( + ( - ( * v0 2 ) 92 ) ( + ( * ( min ( - ( min ( + v1 17 ) v2 ) ( + ( * v3 39 ) v1 ) ) -22 ) 2 ) 122 ) ) 1 ) ),0,184
1023,( >= ( / ( + ( + v0 v1 ) v2 ) 65 ) ( + ( + ( / ( + ( + ( - v0 1 ) v1 ) v2 ) 65 ) 1 ) 1 ) ),0,95
1027,( == ( * ( / ( * ( max ( min ( * ( max ( min ( + ( * ( % ( / v4 ( / ( + v5 37 ) 32 ) ) ( / ( + v6 137 ) 132 ) ) 132 ) ( - ( / v3 8 ) 5 ) ) ( min ( / ( - ( + v2 v3 ) 977 ) 8 ) 249 ) ) 0 ) 8 ) ( + ( * ( max ( min ( + ( * ( % ( / v4 ( / ( + v5 37 ) 32 ) ) ( / ( + v6 137 ) 132 ) ) 132 ) ( - ( / v3 8 ) 5 ) ) ( min ( / ( - ( + v2 v3 ) 977 ) 8 ) 250 ) ) 1 ) 8 ) 7 ) ) 12 ) -1 ) 4 ) 4 ) ( * ( max ( min ( * ( max ( min ( + ( * ( % ( / v4 ( / ( + v5 37 ) 32 ) ) ( / ( + v6 137 ) 132 ) ) 132 ) ( - ( / v3 8 ) 5 ) ) ( min ( / ( - ( + v2 v3 ) 977 ) 8 ) 249 ) ) 0 ) 8 ) ( + ( * ( max ( min ( + ( * ( % ( / v4 ( / ( + v5 37 ) 32 ) ) ( / ( + v6 137 ) 132 ) ) 132 ) ( - ( / v3 8 ) 5 ) ) ( min ( / ( - ( + v2 v3 ) 977 ) 8 ) 250 ) ) 1 ) 8 ) 7 ) ) 12 ) -1 ) ),0,3207
1070,( == ( - ( + ( * v0 252 ) ( + v1 v2 ) ) 5 ) ( - ( + ( - ( + ( * v0 252 ) ( + v1 v2 ) ) 5 ) ( - 1012 ( max ( * v0 252 ) 753 ) ) ) 1 ) ),0,109
1097,( <= ( max 0 ( + ( min ( - 112 ( * ( % v0 8 ) 15 ) ) ( - ( + 0 15 ) 1 ) ) 1 ) ) 0 ),0,76
1116,( != ( / ( + ( * v0 64 ) 124 ) 36 ) 0 ),0,1713
1119,( == 0 ( - ( + 0 ( - 76 ( max ( min ( * v0 16 ) 76 ) 60 ) ) ) 1 ) ),0,65
1142,( == 0 ( - ( + 0 ( - 131 ( max ( min ( * v0 66 ) 131 ) 65 ) ) ) 1 ) ),0,79
1150,( == ( - ( * v0 8 ) 44 ) ( - ( + ( - ( * v0 8 ) 44 ) ( + ( * ( min ( - ( - ( * ( / ( + ( + v1 v2 ) 64 ) 65 ) 8 ) ( * v3 17 ) ) ( * ( / v2 65 ) 8 ) ) -7 ) 8 ) 194 ) ) 1 ) ),0,246
1161,( < ( + ( / ( + ( + ( min ( * v0 63 ) 62 ) v1 ) v2 ) 8 ) 1 ) ( / ( + ( + ( min ( * v0 63 ) 62 ) ( + v1 1 ) ) v2 ) 8 ) ),0,120
1163,( <= ( + ( / ( + v0 v1 ) 2 ) 1 ) ( - ( / ( + ( - v0 1 ) v1 ) 2 ) 1 ) ),0,71
1170,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + 0 ( + ( max ( * v0 12 ) -8 ) v1 ) ) 1 ) ( + -7 ( + ( * v0 12 ) v1 ) ) ) ) ( >= ( + ( + 3 ( + ( + ( * ( / ( min ( * v0 12 ) -8 ) 4 ) 4 ) ( + ( max ( * v0 12 ) -8 ) v1 ) ) 16 ) ) 1 ) ( + 0 ( + ( + ( * v0 12 ) v1 ) 12 ) ) ) ) ( <= ( - ( + ( + ( * 0 1334 ) v2 ) 0 ) 128 ) ( - ( + 0 v2 ) 128 ) ) ) ( >= ( - ( + ( + ( * 1 1334 ) v2 ) 1333 ) 128 ) ( - ( + 3 ( + v2 2684 ) ) 128 ) ) ) ( <= v3 v3 ) ) ( >= ( - ( + v4 v3 ) 1 ) ( - ( + v4 v3 ) 1 ) ) ),0,421
1176,( == ( * ( / ( min ( + ( * ( min ( + ( * v1 1000 ) 1000 ) v2 ) 8 ) ( * v3 8 ) ) ( + ( + ( + ( * v1 8000 ) ( * ( / ( + ( * ( min ( + ( * v1 -1000 ) v2 ) 1000 ) 8 ) 1 ) 4004 ) 4004 ) ) ( * v3 8 ) ) 4002 ) ) 8 ) 8 ) ( min ( + ( * ( min ( + ( * v1 1000 ) 1000 ) v2 ) 8 ) ( * v3 8 ) ) ( + ( + ( + ( * v1 8000 ) ( * ( / ( + ( * ( min ( + ( * v1 -1000 ) v2 ) 1000 ) 8 ) 1 ) 4004 ) 4004 ) ) ( * v3 8 ) ) 4002 ) ) ),0,2009
1196,( == ( - ( + ( * v0 4 ) ( + v1 v2 ) ) 12 ) ( - ( + ( - ( + ( * v0 4 ) ( + v1 v2 ) ) 12 ) ( - 144 ( max ( * v0 4 ) 3 ) ) ) 1 ) ),0,119
1205,( >= 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 32 ) 540 ) 32 ) ) 1 ) ),0,49
1227,( >= 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 8 ) 94 ) 32 ) ) 1 ) ),0,35
1247,( == 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 16 ) 313 ) 32 ) ) 1 ) ),0,72
1253,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + 0 ( + ( min v0 4 ) v1 ) ) 9 ) ( - ( + 0 ( + ( min v0 4 ) v1 ) ) 9 ) ) ) ( >= ( - ( + 3 ( + ( * ( / ( + ( max v0 4 ) 11 ) 4 ) 4 ) ( + ( min v0 4 ) v1 ) ) ) 9 ) ( - ( + 3 ( + ( * ( / ( + ( max v0 4 ) 11 ) 4 ) 4 ) ( + ( min v0 4 ) v1 ) ) ) 9 ) ) ) ( <= ( + ( + ( * v2 8 ) ( + ( * v3 32 ) v4 ) ) 7 ) ( + -1 ( + ( * v2 8 ) ( + ( * v3 32 ) v4 ) ) ) ) ) ( >= ( + ( + ( * v2 8 ) ( + ( * v3 32 ) v4 ) ) 14 ) ( + 7 ( + ( + ( * v2 8 ) ( + ( * v3 32 ) v4 ) ) 7 ) ) ) ) ( <= 0 0 ) ) ( >= 13 13 ) ),0,256
1268,( <= ( max 0 ( + ( min ( - 83 ( * ( % v0 8 ) 11 ) ) ( - ( + 0 11 ) 1 ) ) 1 ) ) 0 ),0,70
1272,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( * ( + ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 8 ) 2 ) 0 ) 4 ) 0 ) 5 ) ( - ( * ( + 0 ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 8 ) ) 8 ) 5 ) ) ) ( >= ( - ( + ( * ( + ( * ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 8 ) 2 ) ( + ( * ( - ( + ( / ( + ( + ( min v0 4 ) v1 ) 20 ) 8 ) ( * ( / v2 4 ) 4 ) ) ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 8 ) ) 2 ) 2 ) ) 4 ) 3 ) 5 ) ( + ( * ( + ( - ( + 4 0 ) 1 ) ( + ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 8 ) ( * ( / v2 4 ) 4 ) ) ) 8 ) ( - ( - 11 5 ) 1 ) ) ) ) ( <= ( - ( * v3 8 ) 5 ) ( - ( * v3 8 ) 5 ) ) ) ( >= ( + ( * v3 8 ) ( - ( - 11 5 ) 1 ) ) ( + ( * v3 8 ) ( - ( - 11 5 ) 1 ) ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) ),1,471
1284,( == ( + v0 456 ) ( - ( + ( + v0 456 ) ( - 52 ( max ( * v1 38 ) 14 ) ) ) 1 ) ),0,85
1291,( < ( - ( * ( + v0 v1 ) 8 ) 50 ) ( - ( min ( max ( * ( + ( + v0 1 ) v1 ) 8 ) ( + ( * v1 8 ) 6 ) ) ( + ( * ( + ( + v0 1 ) v1 ) 8 ) 6 ) ) 67 ) ),0,202
1316,( >= ( max ( / ( + ( - v0 v1 ) 8 ) 64 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 8 ) 64 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 71 ) 64 ) ( max ( / ( + ( - v0 v1 ) 8 ) 64 ) 0 ) ) 0 ) ) 1 ) ),0,976
1319,( == 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 4 ) 143 ) 16 ) ) 1 ) ),0,532
1352,( == ( * ( / ( * ( / ( + ( % ( + ( min ( * v0 125 ) ( - v1 125 ) ) v2 ) 8 ) 132 ) 8 ) 8 ) 28 ) 28 ) ( * ( / ( + ( % ( + ( min ( * v0 125 ) ( - v1 125 ) ) v2 ) 8 ) 132 ) 8 ) 8 ) ),0,76
1392,( >= ( - ( + ( max ( + v0 8 ) v1 ) v2 ) 5 ) ( + ( + ( + ( - v0 1 ) v2 ) 3 ) 1 ) ),1,120
1427,( >= ( - v3 12 ) ( - ( + ( - v3 12 ) ( + ( - ( max v0 0 ) ( max ( min ( + v1 v2 ) 2007 ) ( + ( max v0 1 ) 13 ) ) ) 14 ) ) 1 ) ),0,1591
1467,( == ( * v0 4 ) ( - ( + ( * v0 4 ) ( - 58 ( max ( * v0 4 ) 54 ) ) ) 1 ) ),0,111
1468,( == ( - ( * ( + ( * v0 3 ) v1 ) 8 ) 13 ) ( - ( + ( - ( * ( + ( * v0 3 ) v1 ) 8 ) 13 ) ( + ( * ( min v2 1 ) 8 ) 21 ) ) 1 ) ),0,152
1470,( <= ( + ( max ( - ( + ( * ( / ( max ( * v0 120 ) 224 ) 4 ) -4 ) ( + ( * v0 120 ) v1 ) ) ( + ( min ( * v0 120 ) 224 ) v1 ) ) -224 ) 344 ) 1024 ),0,1211
1536,( >= ( / ( + ( * ( - ( / ( + ( max ( * ( / ( + ( + v0 v1 ) 64 ) 65 ) 64 ) 1975 ) 40 ) 32 ) ( / ( - ( min ( * ( / v1 65 ) 64 ) 4 ) 6 ) 32 ) ) 32 ) 67 ) 36 ) 0 ),1,108
1593,( == ( - ( * v0 8 ) 32 ) ( - ( + ( - ( * v0 8 ) 32 ) ( + ( * ( min ( - ( - v1 ( * v2 7 ) ) v3 ) 1 ) 8 ) 52 ) ) 1 ) ),0,157
1611,( >= 0 ( - ( + 0 ( + ( / ( - 81 ( max ( - ( * v0 16 ) v1 ) ( + ( * v2 16 ) 77 ) ) ) 4 ) ( * v2 4 ) ) ) 1 ) ),0,955
1662,( == 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 16 ) 188 ) 64 ) ) 1 ) ),0,64
1667,( == ( * ( / ( * ( min ( + ( * v1 16 ) ( * v2 8 ) ) ( + ( * ( min ( + ( * v1 2 ) v2 ) ( + v3 3 ) ) 8 ) 12 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * v1 16 ) ( * v2 8 ) ) ( + ( * ( min ( + ( * v1 2 ) v2 ) ( + v3 3 ) ) 8 ) 12 ) ) -1 ) ),0,1458
1696,( <= ( max 0 ( + ( min ( - 114 ( * ( % v0 4 ) 29 ) ) ( - ( + 0 29 ) 1 ) ) 1 ) ) 0 ),0,65
1699,( == ( - ( * ( + ( * v0 3 ) v1 ) 8 ) 13 ) ( - ( + ( - ( * ( + ( * v0 3 ) v1 ) 8 ) 13 ) ( + ( * ( min v2 1 ) 8 ) 19 ) ) 1 ) ),0,143
1708,( == ( - ( * ( + ( * v0 3 ) v1 ) 8 ) 32 ) ( - ( + ( - ( * ( + ( * v0 3 ) v1 ) 8 ) 32 ) ( + ( * ( min v2 -2 ) 8 ) 40 ) ) 1 ) ),0,125
1727,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + 0 ( + ( * v0 4 ) v1 ) ) 2 ) ( - ( + ( + ( * v0 4 ) v1 ) 0 ) 2 ) ) ) ( >= ( - ( + 3 ( + ( + ( * v0 4 ) v1 ) 8 ) ) 2 ) ( + ( + ( + ( * v0 4 ) v1 ) ( - ( + 4 0 ) 1 ) ) ( - ( - 6 2 ) 1 ) ) ) ) ( <= ( - ( max ( * v2 8 ) ( + v3 4 ) ) 1 ) ( + -2 v3 ) ) ) ( >= ( + v3 3 ) ( + ( - ( - 6 2 ) 1 ) v3 ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) ),0,151
1837,( >= ( / ( + ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) v2 ) 1 ) 4 ) ( / ( - ( - ( / ( + ( + v0 v1 ) 7 ) 4 ) v2 ) 1 ) 4 ) ),0,1105
1854,( >= ( max ( / ( + v0 9 ) 4 ) 0 ) ( - ( + ( max ( / ( + v0 9 ) 4 ) 0 ) ( + ( - ( max ( / v0 4 ) -3 ) ( max ( / ( + v0 9 ) 4 ) 0 ) ) 3 ) ) 1 ) ),0,755
1951,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( max ( + v0 6 ) ( + ( * v1 125 ) v2 ) ) 4 ) ( - v0 4 ) ) ) ( >= ( + v0 2 ) ( + v0 2 ) ) ) ( <= ( - ( min v3 0 ) 14 ) ( + -4 ( - ( min v3 0 ) 10 ) ) ) ) ( >= ( + ( + ( min v3 0 ) ( * ( / ( + v4 15 ) 16 ) 16 ) ) 9 ) ( + 2 ( + ( + ( min v3 0 ) ( * ( / ( + v4 15 ) 16 ) 16 ) ) 7 ) ) ) ) ( <= ( + ( * v5 4 ) 0 ) ( + ( * v5 4 ) 0 ) ) ) ( >= ( + ( * v5 4 ) 3 ) ( + ( * v5 4 ) 3 ) ) ),0,259
1990,( == ( - ( * ( max ( min ( + ( * v0 3 ) v1 ) 1244 ) 245 ) 2 ) 494 ) ( - ( + ( - ( * ( max ( min ( + ( * v0 3 ) v1 ) 1244 ) 245 ) 2 ) 494 ) ( + ( * v2 2 ) 10 ) ) 1 ) ),0,172
1992,( >= ( max ( / ( + ( min ( - v0 v1 ) 127 ) 6 ) 68 ) 0 ) ( - ( + ( max ( / ( + ( min ( - v0 v1 ) 127 ) 6 ) 68 ) 0 ) ( - ( / ( + ( min ( - v0 v1 ) 127 ) 73 ) 68 ) ( max ( / ( + ( min ( - v0 v1 ) 127 ) 6 ) 68 ) 0 ) ) ) 1 ) ),1,163
